Head_px,Head_py,Head_pz,Head_rw,Head_rx,Head_ry,Head_rz,Hips_px,Hips_py,Hips_pz,Hips_rw,Hips_rx,Hips_ry,Hips_rz,LeftHand_px,LeftHand_py,LeftHand_pz,LeftHand_rw,LeftHand_rx,LeftHand_ry,LeftHand_rz,RightHand_px,RightHand_py,RightHand_pz,RightHand_rw,RightHand_rx,RightHand_ry,RightHand_rz,LeftToes_px,LeftToes_py,LeftToes_pz,LeftToes_rw,LeftToes_rx,LeftToes_ry,LeftToes_rz,RightToes_px,RightToes_py,RightToes_pz,RightToes_rw,RightToes_rx,RightToes_ry,RightToes_rz
-0.0286144,1.6398480,-0.6280038,0.9892345,-0.0052493,0.0590112,-0.1338099,-0.0479900,1.0407000,-0.6598100,0.9995509,0.0118200,-0.0135600,0.0239700,-0.3223290,0.9568022,-0.7224584,0.8803067,-0.0202802,0.2797835,0.3825837,0.3336317,1.1214050,-0.4759907,0.7539199,-0.5587025,-0.2581868,-0.2297744,-0.3689172,0.0103555,-0.6886244,0.9872975,0.0158037,-0.1553443,-0.0293658,0.1157500,0.0123051,-0.6269077,0.9779688,0.0210859,0.2039149,0.0393862
-0.0286144,1.6398480,-0.6280038,0.9892345,-0.0052493,0.0590112,-0.1338099,-0.0479900,1.0407000,-0.6598100,0.9995509,0.0118200,-0.0135600,0.0239700,-0.3223290,0.9568022,-0.7224584,0.8803067,-0.0202802,0.2797835,0.3825837,0.3336317,1.1214050,-0.4759907,0.7539199,-0.5587025,-0.2581868,-0.2297744,-0.3689172,0.0103555,-0.6886244,0.9872975,0.0158037,-0.1553443,-0.0293658,0.1157500,0.0123051,-0.6269077,0.9779688,0.0210859,0.2039149,0.0393862
-0.0378122,1.6416600,-0.6297640,0.9891173,-0.0065669,0.0631957,-0.1327040,-0.0573000,1.0422700,-0.6596600,0.9995523,0.0108600,-0.0154000,0.0232401,-0.3316577,0.9598972,-0.7056947,0.8730803,-0.0443967,0.2980674,0.3832960,0.3293563,1.1411250,-0.4578772,0.7388422,-0.5789449,-0.2746622,-0.2085563,-0.3692062,0.0083035,-0.6881431,0.9891559,0.0205626,-0.1439597,-0.0205834,0.1154814,0.0123690,-0.6271834,0.9778918,0.0207536,0.2043394,0.0392731
-0.0475422,1.6439750,-0.6308888,0.9895099,-0.0042728,0.0651223,-0.1288854,-0.0686800,1.0443600,-0.6591000,0.9996927,0.0100900,-0.0124700,0.0189001,-0.3385324,0.9633030,-0.6916633,0.8659911,-0.0650623,0.3176679,0.3806755,0.3238145,1.1614680,-0.4410424,0.7198704,-0.6005548,-0.2893390,-0.1934005,-0.3693597,0.0079050,-0.6874059,0.9887482,0.0140290,-0.1479976,-0.0166448,0.1147262,0.0119871,-0.6277571,0.9778190,0.0203507,0.2046585,0.0396339
-0.0582422,1.6462300,-0.6314719,0.9896259,-0.0024351,0.0683951,-0.1263213,-0.0798900,1.0464700,-0.6583900,0.9997781,0.0096600,-0.0094200,0.0161800,-0.3453476,0.9678463,-0.6764678,0.8580534,-0.0849394,0.3352819,0.3796256,0.3159062,1.1825180,-0.4262232,0.7027442,-0.6200700,-0.3040250,-0.1709761,-0.3693501,0.0079128,-0.6876944,0.9883156,0.0127349,-0.1513350,-0.0129538,0.1140167,0.0117598,-0.6284374,0.9777468,0.0200254,0.2049977,0.0398319
-0.0671543,1.6477630,-0.6316476,0.9896762,-0.0015956,0.0721497,-0.1238270,-0.0894200,1.0478700,-0.6579800,0.9998153,0.0099700,-0.0085000,0.0140599,-0.3514947,0.9715707,-0.6654268,0.8499426,-0.0998772,0.3478025,0.3829569,0.3095784,1.1953200,-0.4181904,0.6915207,-0.6321383,-0.3160223,-0.1494334,-0.3693576,0.0083741,-0.6884202,0.9876859,0.0155421,-0.1554856,-0.0077282,0.1135123,0.0116744,-0.6290285,0.9776618,0.0197001,0.2053088,0.0404682
-0.0800408,1.6492420,-0.6318499,0.9899737,0.0015984,0.0765953,-0.1186710,-0.1029100,1.0492900,-0.6570400,0.9998678,0.0088900,-0.0083700,0.0107400,-0.3572590,0.9751153,-0.6535696,0.8363178,-0.1117974,0.3642780,0.3941772,0.3010558,1.2099250,-0.4097406,0.6755461,-0.6468435,-0.3317734,-0.1231162,-0.3701986,0.0083069,-0.6885185,0.9876675,0.0134632,-0.1558173,-0.0072969,0.1126495,0.0114379,-0.6295788,0.9775111,0.0192404,0.2058245,0.0416914
-0.0931241,1.6501440,-0.6320862,0.9900548,0.0039237,0.0784823,-0.1166915,-0.1164800,1.0500000,-0.6561600,0.9998913,0.0090000,-0.0086500,0.0078500,-0.3646971,0.9782856,-0.6416031,0.8237045,-0.1225229,0.3868421,0.3960464,0.2904075,1.2200210,-0.4020930,0.6653159,-0.6570669,-0.3384660,-0.1051619,-0.3715796,0.0085154,-0.6876807,0.9876826,0.0113278,-0.1559094,-0.0068797,0.1119361,0.0113075,-0.6301783,0.9773344,0.0186960,0.2064751,0.0428511
-0.1066780,1.6503840,-0.6315044,0.9903203,0.0059171,0.0796304,-0.1135330,-0.1308900,1.0499400,-0.6560200,0.9998986,0.0112000,-0.0083000,0.0029000,-0.3697198,0.9799109,-0.6314599,0.8075818,-0.1277262,0.4161000,0.3979431,0.2796328,1.2270080,-0.3950326,0.6616614,-0.6610155,-0.3408065,-0.0954670,-0.3729634,0.0089911,-0.6866666,0.9877868,0.0106914,-0.1553515,-0.0053877,0.1108052,0.0109172,-0.6308028,0.9771891,0.0179677,0.2072112,0.0429220
-0.1066780,1.6503840,-0.6315044,0.9903203,0.0059171,0.0796304,-0.1135330,-0.1308900,1.0499400,-0.6560200,0.9998986,0.0112000,-0.0083000,0.0029000,-0.3697198,0.9799109,-0.6314599,0.8075818,-0.1277262,0.4161000,0.3979431,0.2796328,1.2270080,-0.3950326,0.6616614,-0.6610155,-0.3408065,-0.0954670,-0.3729634,0.0089911,-0.6866666,0.9877868,0.0106914,-0.1553515,-0.0053877,0.1108052,0.0109172,-0.6308028,0.9771891,0.0179677,0.2072112,0.0429220
-0.1308553,1.6487910,-0.6289767,0.9902341,0.0121220,0.0846630,-0.1100994,-0.1555900,1.0484600,-0.6569300,0.9998484,0.0145600,-0.0090300,-0.0031300,-0.3828697,0.9838967,-0.6187513,0.7753907,-0.1195533,0.4804655,0.3919558,0.2596201,1.2258790,-0.3908951,0.6661827,-0.6566771,-0.3411840,-0.0925726,-0.3747390,0.0093679,-0.6851050,0.9879043,0.0084215,-0.1548208,-0.0022128,0.1090088,0.0102625,-0.6315499,0.9768273,0.0175433,0.2093802,0.0407508
-0.1308553,1.6487910,-0.6289767,0.9902341,0.0121220,0.0846630,-0.1100994,-0.1555900,1.0484600,-0.6569300,0.9998484,0.0145600,-0.0090300,-0.0031300,-0.3828697,0.9838967,-0.6187513,0.7753907,-0.1195533,0.4804655,0.3919558,0.2596201,1.2258790,-0.3908951,0.6661827,-0.6566771,-0.3411840,-0.0925726,-0.3747390,0.0093679,-0.6851050,0.9879043,0.0084215,-0.1548208,-0.0022128,0.1090088,0.0102625,-0.6315499,0.9768273,0.0175433,0.2093802,0.0407508
-0.1445981,1.6475350,-0.6278288,0.9902723,0.0163292,0.0882581,-0.1063237,-0.1698900,1.0475400,-0.6573400,0.9998143,0.0137501,-0.0112701,-0.0074400,-0.3903376,0.9856349,-0.6155542,0.7543108,-0.1167167,0.5152987,0.3896919,0.2513551,1.2231670,-0.3911709,0.6766518,-0.6456892,-0.3440604,-0.0827690,-0.3761595,0.0096827,-0.6843577,0.9883240,0.0088812,-0.1520847,-0.0026724,0.1078205,0.0099161,-0.6315787,0.9764649,0.0185334,0.2111138,0.0400509
-0.1537507,1.6468980,-0.6275439,0.9896747,0.0176287,0.0921407,-0.1083679,-0.1810300,1.0470700,-0.6575100,0.9997594,0.0135100,-0.0137400,-0.0104800,-0.3993315,0.9876279,-0.6124037,0.7411358,-0.1167205,0.5355693,0.3876342,0.2356058,1.2249130,-0.3872394,0.6845046,-0.6381471,-0.3437710,-0.0777409,-0.3771111,0.0096680,-0.6841120,0.9885178,0.0077145,-0.1509043,-0.0010107,0.1070455,0.0099381,-0.6317172,0.9761168,0.0205486,0.2123932,0.0407792
-0.1657128,1.6466780,-0.6260397,0.9898853,0.0229036,0.0912570,-0.1061827,-0.1947500,1.0469700,-0.6580000,0.9996964,0.0154399,-0.0115900,-0.0153099,-0.4081357,0.9883984,-0.6122516,0.7269647,-0.1002681,0.5586175,0.3865426,0.2227733,1.2252030,-0.3796056,0.6992635,-0.6220537,-0.3460045,-0.0660353,-0.3779578,0.0099545,-0.6842034,0.9887498,0.0086055,-0.1493262,0.0011742,0.1059711,0.0099003,-0.6323125,0.9755780,0.0261843,0.2139149,0.0424553
-0.1749211,1.6465400,-0.6237245,0.9889182,0.0290852,0.0958133,-0.1096110,-0.2088000,1.0473200,-0.6589500,0.9995899,0.0186500,-0.0096900,-0.0194500,-0.4214053,0.9912419,-0.6130501,0.7251257,-0.0966310,0.5642883,0.3826672,0.2251242,1.2173300,-0.3777665,0.7217550,-0.6018057,-0.3388129,-0.0458849,-0.3787357,0.0098618,-0.6848067,0.9889429,0.0072124,-0.1481032,0.0023834,0.1049860,0.0100969,-0.6331711,0.9748329,0.0357866,0.2158643,0.0426953
-0.1836550,1.6465180,-0.6207287,0.9882811,0.0368555,0.0993465,-0.1098765,-0.2216800,1.0481100,-0.6599200,0.9994920,0.0204500,-0.0102800,-0.0221800,-0.4345672,0.9930748,-0.6202767,0.7276619,-0.0903873,0.5624213,0.3821268,0.2292408,1.2037660,-0.3826929,0.7452998,-0.5820208,-0.3237478,-0.0311108,-0.3791872,0.0101663,-0.6852391,0.9890273,0.0089236,-0.1474172,0.0036774,0.1044653,0.0104563,-0.6339101,0.9744633,0.0387920,0.2159573,0.0477372
-0.1930250,1.6466760,-0.6176366,0.9872322,0.0403079,0.1011848,-0.1162302,-0.2317100,1.0489000,-0.6612300,0.9994710,0.0227600,-0.0144400,-0.0182000,-0.4520094,0.9955919,-0.6278458,0.7338441,-0.0859983,0.5575233,0.3784776,0.2300059,1.1859460,-0.3898514,0.7677571,-0.5690294,-0.2936323,-0.0231280,-0.3787650,0.0097471,-0.6856762,0.9891665,0.0068094,-0.1466188,0.0025672,0.1049373,0.0113267,-0.6346989,0.9743595,0.0438620,0.2141760,0.0531821
-0.1991832,1.6467400,-0.6157368,0.9870543,0.0405010,0.1028309,-0.1162302,-0.2396700,1.0493600,-0.6619100,0.9993671,0.0235299,-0.0203599,-0.0172400,-0.4593845,0.9964285,-0.6328025,0.7366937,-0.0848674,0.5545645,0.3775422,0.2358742,1.1751440,-0.3998834,0.7876893,-0.5518093,-0.2737821,-0.0097892,-0.3784646,0.0097752,-0.6857612,0.9890812,0.0069084,-0.1471775,0.0031400,0.1051209,0.0117391,-0.6351511,0.9743727,0.0461814,0.2124292,0.0577852
-0.1991832,1.6467400,-0.6157368,0.9870543,0.0405010,0.1028309,-0.1162302,-0.2396700,1.0493600,-0.6619100,0.9993671,0.0235299,-0.0203599,-0.0172400,-0.4593845,0.9964285,-0.6328025,0.7366937,-0.0848674,0.5545645,0.3775422,0.2358742,1.1751440,-0.3998834,0.7876893,-0.5518093,-0.2737821,-0.0097892,-0.3784646,0.0097752,-0.6857612,0.9890812,0.0069084,-0.1471775,0.0031400,0.1051209,0.0117391,-0.6351511,0.9743727,0.0461814,0.2124292,0.0577852
-0.2059333,1.6463330,-0.6123347,0.9872053,0.0399555,0.0992146,-0.1182619,-0.2495400,1.0494900,-0.6633400,0.9991499,0.0270800,-0.0260900,-0.0169000,-0.4713409,0.9986381,-0.6380680,0.7405904,-0.0836028,0.5535429,0.3716544,0.2407111,1.1557480,-0.4122357,0.8124592,-0.5235096,-0.2565377,0.0060147,-0.3780626,0.0099134,-0.6861354,0.9888723,0.0079337,-0.1485204,0.0032390,0.1053155,0.0123593,-0.6360069,0.9740736,0.0500844,0.2110428,0.0642905
-0.2125176,1.6451440,-0.6089183,0.9875953,0.0431373,0.0916960,-0.1199448,-0.2576900,1.0492400,-0.6641400,0.9991817,0.0277301,-0.0252901,-0.0150800,-0.4822198,1.0007240,-0.6453591,0.7423741,-0.0825857,0.5540440,0.3675536,0.2413350,1.1291170,-0.4300706,0.8360475,-0.4964570,-0.2334816,0.0064315,-0.3779965,0.0098977,-0.6859435,0.9886768,0.0080610,-0.1498360,0.0016409,0.1055051,0.0132017,-0.6364534,0.9731466,0.0560029,0.2117851,0.0706898
-0.2179329,1.6437280,-0.6060856,0.9883595,0.0444317,0.0830922,-0.1194468,-0.2653100,1.0485400,-0.6649500,0.9992989,0.0289200,-0.0185700,-0.0148500,-0.4919941,1.0054080,-0.6454892,0.7423794,-0.0848930,0.5595059,0.3586359,0.2377405,1.1082280,-0.4482574,0.8623636,-0.4607852,-0.2093772,-0.0129399,-0.3781201,0.0098422,-0.6856695,0.9884064,0.0072266,-0.1516600,0.0001136,0.1054320,0.0135742,-0.6373520,0.9710461,0.0606135,0.2168566,0.0798049
-0.2225227,1.6424580,-0.6044676,0.9890634,0.0436580,0.0766137,-0.1182267,-0.2721300,1.0475400,-0.6651600,0.9993649,0.0305001,-0.0092200,-0.0159601,-0.4978382,1.0111000,-0.6377133,0.7376956,-0.0926648,0.5663522,0.3556179,0.2335724,1.0926840,-0.4672770,0.9078016,-0.3892212,-0.1378165,-0.0735552,-0.3783993,0.0100880,-0.6853109,0.9882836,0.0081529,-0.1524091,-0.0009471,0.1052355,0.0144644,-0.6379301,0.9691500,0.0698625,0.2199251,0.0866072
-0.2262914,1.6417350,-0.6034998,0.9893859,0.0428047,0.0737655,-0.1176518,-0.2757300,1.0468300,-0.6651900,0.9993665,0.0316099,-0.0021000,-0.0162199,-0.5006886,1.0173050,-0.6271266,0.7313908,-0.1004251,0.5704696,0.3599259,0.2273861,1.0833680,-0.4798936,0.9378324,-0.3098644,-0.0635124,-0.1429015,-0.3786397,0.0100700,-0.6851557,0.9883520,0.0076509,-0.1519715,-0.0025452,0.1048373,0.0145136,-0.6384591,0.9676913,0.0718706,0.2245491,0.0893648
-0.2310150,1.6411200,-0.6025289,0.9893996,0.0409447,0.0719261,-0.1193266,-0.2794600,1.0460200,-0.6649200,0.9992785,0.0335500,0.0078700,-0.0159700,-0.5022964,1.0207420,-0.6154602,0.7208302,-0.1115482,0.5791644,0.3640462,0.2213600,1.0623800,-0.5109707,0.9349058,-0.2299961,0.0713261,-0.2607026,-0.3787346,0.0103259,-0.6848986,0.9885231,0.0089802,-0.1507342,-0.0045745,0.1048910,0.0150918,-0.6388839,0.9663435,0.0765371,0.2262098,0.0956646
-0.2361219,1.6411690,-0.6028024,0.9885952,0.0412176,0.0760839,-0.1232561,-0.2809300,1.0457200,-0.6635100,0.9992495,0.0328800,0.0163500,-0.0123300,-0.4998541,1.0245970,-0.5961686,0.7076355,-0.1230963,0.5884166,0.3713023,0.2031170,1.0395670,-0.5488203,0.9056606,-0.1978131,0.1271176,-0.3528314,-0.3784195,0.0104431,-0.6842899,0.9886996,0.0096378,-0.1495038,-0.0054089,0.1065679,0.0163274,-0.6388403,0.9659733,0.0827812,0.2206460,0.1065758
-0.2361219,1.6411690,-0.6028024,0.9885952,0.0412176,0.0760839,-0.1232561,-0.2809300,1.0457200,-0.6635100,0.9992495,0.0328800,0.0163500,-0.0123300,-0.4998541,1.0245970,-0.5961686,0.7076355,-0.1230963,0.5884166,0.3713023,0.2031170,1.0395670,-0.5488203,0.9056606,-0.1978131,0.1271176,-0.3528314,-0.3784195,0.0104431,-0.6842899,0.9886996,0.0096378,-0.1495038,-0.0054089,0.1065679,0.0163274,-0.6388403,0.9659733,0.0827812,0.2206460,0.1065758
-0.2361219,1.6411690,-0.6028024,0.9885952,0.0412176,0.0760839,-0.1232561,-0.2809300,1.0457200,-0.6635100,0.9992495,0.0328800,0.0163500,-0.0123300,-0.4998541,1.0245970,-0.5961686,0.7076355,-0.1230963,0.5884166,0.3713023,0.2031170,1.0395670,-0.5488203,0.9056606,-0.1978131,0.1271176,-0.3528314,-0.3784195,0.0104431,-0.6842899,0.9886996,0.0096378,-0.1495038,-0.0054089,0.1065679,0.0163274,-0.6388403,0.9659733,0.0827812,0.2206460,0.1065758
-0.2361219,1.6411690,-0.6028024,0.9885952,0.0412176,0.0760839,-0.1232561,-0.2809300,1.0457200,-0.6635100,0.9992495,0.0328800,0.0163500,-0.0123300,-0.4998541,1.0245970,-0.5961686,0.7076355,-0.1230963,0.5884166,0.3713023,0.2031170,1.0395670,-0.5488203,0.9056606,-0.1978131,0.1271176,-0.3528314,-0.3784195,0.0104431,-0.6842899,0.9886996,0.0096378,-0.1495038,-0.0054089,0.1065679,0.0163274,-0.6388403,0.9659733,0.0827812,0.2206460,0.1065758
-0.2361219,1.6411690,-0.6028024,0.9885952,0.0412176,0.0760839,-0.1232561,-0.2809300,1.0457200,-0.6635100,0.9992495,0.0328800,0.0163500,-0.0123300,-0.4998541,1.0245970,-0.5961686,0.7076355,-0.1230963,0.5884166,0.3713023,0.2031170,1.0395670,-0.5488203,0.9056606,-0.1978131,0.1271176,-0.3528314,-0.3784195,0.0104431,-0.6842899,0.9886996,0.0096378,-0.1495038,-0.0054089,0.1065679,0.0163274,-0.6388403,0.9659733,0.0827812,0.2206460,0.1065758
-0.2361219,1.6411690,-0.6028024,0.9885952,0.0412176,0.0760839,-0.1232561,-0.2809300,1.0457200,-0.6635100,0.9992495,0.0328800,0.0163500,-0.0123300,-0.4998541,1.0245970,-0.5961686,0.7076355,-0.1230963,0.5884166,0.3713023,0.2031170,1.0395670,-0.5488203,0.9056606,-0.1978131,0.1271176,-0.3528314,-0.3784195,0.0104431,-0.6842899,0.9886996,0.0096378,-0.1495038,-0.0054089,0.1065679,0.0163274,-0.6388403,0.9659733,0.0827812,0.2206460,0.1065758
-0.2361219,1.6411690,-0.6028024,0.9885952,0.0412176,0.0760839,-0.1232561,-0.2809300,1.0457200,-0.6635100,0.9992495,0.0328800,0.0163500,-0.0123300,-0.4998541,1.0245970,-0.5961686,0.7076355,-0.1230963,0.5884166,0.3713023,0.2031170,1.0395670,-0.5488203,0.9056606,-0.1978131,0.1271176,-0.3528314,-0.3784195,0.0104431,-0.6842899,0.9886996,0.0096378,-0.1495038,-0.0054089,0.1065679,0.0163274,-0.6388403,0.9659733,0.0827812,0.2206460,0.1065758
-0.2509538,1.6454240,-0.6159245,0.9877827,0.0268601,0.1143976,-0.1023597,-0.2585600,1.0458300,-0.6508600,0.9963064,0.0179200,0.0821197,0.0175699,-0.4473900,1.0352590,-0.4883794,0.6164675,-0.1607093,0.6146814,0.4650885,0.1119265,0.9968871,-0.6641672,0.8435565,-0.2505051,0.1853165,-0.4373989,-0.3749554,0.0107809,-0.6797608,0.9895095,0.0118935,-0.1438183,-0.0067807,0.1734083,0.0379720,-0.6828267,0.9452609,0.0465985,0.2910877,0.1399228
-0.2509538,1.6454240,-0.6159245,0.9877827,0.0268601,0.1143976,-0.1023597,-0.2585600,1.0458300,-0.6508600,0.9963064,0.0179200,0.0821197,0.0175699,-0.4473900,1.0352590,-0.4883794,0.6164675,-0.1607093,0.6146814,0.4650885,0.1119265,0.9968871,-0.6641672,0.8435565,-0.2505051,0.1853165,-0.4373989,-0.3749554,0.0107809,-0.6797608,0.9895095,0.0118935,-0.1438183,-0.0067807,0.1734083,0.0379720,-0.6828267,0.9452609,0.0465985,0.2910877,0.1399228
-0.2424624,1.6406370,-0.6166298,0.9897932,0.0339055,0.0991397,-0.0965984,-0.2496100,1.0410600,-0.6497100,0.9950421,0.0175500,0.0966703,0.0154300,-0.4435250,1.0342990,-0.4791781,0.6241156,-0.1678921,0.6009291,0.4702941,0.1079686,0.9881755,-0.6576065,0.8494509,-0.2674273,0.1507042,-0.4291903,-0.3751146,0.0107538,-0.6782144,0.9895470,0.0104439,-0.1436700,-0.0068444,0.1953061,0.0407831,-0.6786969,0.9295549,0.0286450,0.3315905,0.1586043
-0.2327719,1.6364820,-0.6182701,0.9901218,0.0341574,0.0983024,-0.0939617,-0.2418400,1.0368500,-0.6489700,0.9942217,0.0165200,0.1051202,0.0141400,-0.4309865,1.0296230,-0.4750236,0.6250876,-0.1613936,0.5934641,0.4806434,0.1138223,0.9850296,-0.6536712,0.8568634,-0.2915407,0.1250398,-0.4063924,-0.3754086,0.0108548,-0.6768367,0.9897555,0.0103095,-0.1421432,-0.0085556,0.2071010,0.0392890,-0.6722105,0.9243356,0.0169354,0.3446575,0.1628752
-0.2255418,1.6340530,-0.6201178,0.9905815,0.0346260,0.0965433,-0.0907131,-0.2354400,1.0343700,-0.6480300,0.9939163,0.0145600,0.1082396,0.0142300,-0.4201111,1.0250780,-0.4762131,0.6266890,-0.1610702,0.5858048,0.4880067,0.1222787,0.9868217,-0.6462789,0.8616245,-0.3126036,0.1009420,-0.3869020,-0.3753749,0.0108848,-0.6759228,0.9898746,0.0101398,-0.1412935,-0.0090363,0.2135583,0.0393001,-0.6655909,0.9251136,0.0051691,0.3410584,0.1667855
-0.2155335,1.6327230,-0.6221985,0.9916433,0.0299012,0.0906624,-0.0867776,-0.2253400,1.0324500,-0.6472000,0.9934921,0.0145000,0.1122403,0.0128600,-0.4042939,1.0207100,-0.4769863,0.6291011,-0.1531828,0.5741137,0.5011592,0.1400015,0.9959109,-0.6247690,0.8657363,-0.3393050,0.0531272,-0.3640752,-0.3753585,0.0108560,-0.6754810,0.9899743,0.0094892,-0.1406714,-0.0085131,0.2176171,0.0388458,-0.6588528,0.9276609,-0.0086619,0.3328990,0.1689637
-0.2155335,1.6327230,-0.6221985,0.9916433,0.0299012,0.0906624,-0.0867776,-0.2253400,1.0324500,-0.6472000,0.9934921,0.0145000,0.1122403,0.0128600,-0.4042939,1.0207100,-0.4769863,0.6291011,-0.1531828,0.5741137,0.5011592,0.1400015,0.9959109,-0.6247690,0.8657363,-0.3393050,0.0531272,-0.3640752,-0.3753585,0.0108560,-0.6754810,0.9899743,0.0094892,-0.1406714,-0.0085131,0.2176171,0.0388458,-0.6588528,0.9276609,-0.0086619,0.3328990,0.1689637
-0.2010283,1.6328780,-0.6229346,0.9922113,0.0292649,0.0869089,-0.0843057,-0.2147100,1.0325200,-0.6462800,0.9933719,0.0138900,0.1138302,0.0078800,-0.3863892,1.0185740,-0.4846190,0.6311437,-0.1454409,0.5700623,0.5055033,0.1585293,1.0076980,-0.6052434,0.8623756,-0.3677479,0.0027328,-0.3479409,-0.3757102,0.0107853,-0.6757035,0.9899904,0.0087398,-0.1406292,-0.0081595,0.2211571,0.0364913,-0.6600770,0.9252994,-0.0107267,0.3404792,0.1666727
-0.1875901,1.6361220,-0.6228607,0.9934282,0.0308306,0.0783630,-0.0775180,-0.2016400,1.0356400,-0.6451100,0.9934269,0.0125200,0.1137397,0.0031100,-0.3704708,1.0178680,-0.4939824,0.6333539,-0.1371232,0.5683790,0.5069574,0.1762044,1.0268380,-0.5793845,0.8544007,-0.4000679,-0.0454790,-0.3284464,-0.3758267,0.0109732,-0.6766613,0.9899450,0.0102671,-0.1408692,-0.0077211,0.2231878,0.0384525,-0.6604275,0.9234187,-0.0193675,0.3441492,0.1687728
-0.1684756,1.6401920,-0.6226017,0.9939047,0.0315906,0.0736702,-0.0756848,-0.1865100,1.0397300,-0.6434900,0.9936597,0.0116400,0.1118000,-0.0024100,-0.3555880,1.0218350,-0.4983608,0.6356570,-0.1268189,0.5671921,0.5080853,0.1971829,1.0528460,-0.5461566,0.8436262,-0.4336096,-0.0888775,-0.3039387,-0.3761799,0.0108247,-0.6786057,0.9899977,0.0103662,-0.1404040,-0.0091637,0.2233869,0.0395057,-0.6550389,0.9293492,-0.0270254,0.3313497,0.1605842
-0.1503276,1.6423470,-0.6210271,0.9939438,0.0325529,0.0704259,-0.0778235,-0.1743800,1.0422600,-0.6429000,0.9938362,0.0118200,0.1099496,-0.0078200,-0.3424420,1.0239940,-0.5028410,0.6390991,-0.1211680,0.5647844,0.5078284,0.2152066,1.0703040,-0.5261679,0.8322645,-0.4612386,-0.1203495,-0.2830391,-0.3759582,0.0111340,-0.6803232,0.9896446,0.0139936,-0.1426375,-0.0079050,0.2168398,0.0309269,-0.6506455,0.9331054,-0.0032172,0.3307988,0.1409834
-0.1261125,1.6437390,-0.6184247,0.9936398,0.0309528,0.0633506,-0.0878006,-0.1556700,1.0442400,-0.6429700,0.9942099,0.0136500,0.1064200,-0.0059200,-0.3323457,1.0268770,-0.5072421,0.6523855,-0.1141892,0.5610760,0.4965360,0.2327954,1.0897220,-0.4964960,0.8158641,-0.4961359,-0.1519889,-0.2551760,-0.3749127,0.0103948,-0.6833009,0.9893637,0.0126925,-0.1445115,-0.0107264,0.1962193,0.0266253,-0.6425160,0.9349638,0.0136332,0.3339309,0.1189428
-0.1033411,1.6439450,-0.6180766,0.9938437,0.0264838,0.0584476,-0.0903189,-0.1341700,1.0445000,-0.6419800,0.9951016,0.0126600,0.0979902,-0.0032200,-0.3117552,1.0259660,-0.5147557,0.6624593,-0.1117497,0.5519967,0.4939224,0.2572130,1.1134620,-0.4717114,0.8005034,-0.5260624,-0.1805151,-0.2233100,-0.3736266,0.0108029,-0.6852230,0.9888372,0.0168078,-0.1476011,-0.0115112,0.1785574,0.0232916,-0.6345528,0.9353436,0.0179322,0.3400890,0.0956575
-0.0802477,1.6421690,-0.6159485,0.9941266,0.0253393,0.0518006,-0.0915813,-0.1117800,1.0432600,-0.6420800,0.9957442,0.0115801,0.0914304,-0.0000100,-0.2931722,1.0240350,-0.5247045,0.6678472,-0.1104403,0.5429047,0.4970293,0.2792875,1.1325610,-0.4490816,0.7837614,-0.5493957,-0.2094789,-0.2000039,-0.3720699,0.0110486,-0.6858606,0.9883173,0.0181231,-0.1508615,-0.0119002,0.1669017,0.0181826,-0.6291938,0.9361276,0.0257531,0.3434924,0.0708174
-0.0634279,1.6412470,-0.6129104,0.9945329,0.0233678,0.0452104,-0.0911843,-0.0947700,1.0427700,-0.6435400,0.9959390,0.0125400,0.0890999,0.0030700,-0.2802045,1.0257670,-0.5258435,0.6678842,-0.1127872,0.5431085,0.4962288,0.2943705,1.1457600,-0.4327138,0.7740898,-0.5595209,-0.2340651,-0.1814808,-0.3708338,0.0112776,-0.6863832,0.9877782,0.0208667,-0.1540856,-0.0107971,0.1657396,0.0151635,-0.6284153,0.9376031,0.0221680,0.3415682,0.0611581
-0.0634279,1.6412470,-0.6129104,0.9945329,0.0233678,0.0452104,-0.0911843,-0.0947700,1.0427700,-0.6435400,0.9959390,0.0125400,0.0890999,0.0030700,-0.2802045,1.0257670,-0.5258435,0.6678842,-0.1127872,0.5431085,0.4962288,0.2943705,1.1457600,-0.4327138,0.7740898,-0.5595209,-0.2340651,-0.1814808,-0.3708338,0.0112776,-0.6863832,0.9877782,0.0208667,-0.1540856,-0.0107971,0.1657396,0.0151635,-0.6284153,0.9376031,0.0221680,0.3415682,0.0611581
-0.0397042,1.6409440,-0.6091010,0.9943250,0.0200261,0.0421311,-0.0956117,-0.0713400,1.0429800,-0.6455300,0.9964709,0.0153900,0.0821801,0.0074400,-0.2617400,1.0274760,-0.5249392,0.6668985,-0.1155069,0.5482427,0.4912583,0.3129314,1.1564010,-0.4166809,0.7643571,-0.5697140,-0.2556189,-0.1607586,-0.3688983,0.0115577,-0.6874351,0.9873343,0.0284116,-0.1558536,-0.0085767,0.1704259,0.0132395,-0.6298500,0.9394312,0.0201667,0.3374870,0.0562577
