Hips_px,Hips_py,Hips_pz,Hips_rw,Hips_rx,Hips_ry,Hips_rz,Spine_rw,Spine_rx,Spine_ry,Spine_rz,Chest_rw,Chest_rx,Chest_ry,Chest_rz,UpperChest_rw,UpperChest_rx,UpperChest_ry,UpperChest_rz,Neck_rw,Neck_rx,Neck_ry,Neck_rz,Head_rw,Head_rx,Head_ry,Head_rz,LeftShoulder_rw,LeftShoulder_rx,LeftShoulder_ry,LeftShoulder_rz,LeftUpperArm_rw,LeftUpperArm_rx,LeftUpperArm_ry,LeftUpperArm_rz,LeftLowerArm_rw,LeftLowerArm_rx,LeftLowerArm_ry,LeftLowerArm_rz,LeftHand_rw,LeftHand_rx,LeftHand_ry,LeftHand_rz,RightShoulder_rw,RightShoulder_rx,RightShoulder_ry,RightShoulder_rz,RightUpperArm_rw,RightUpperArm_rx,RightUpperArm_ry,RightUpperArm_rz,RightLowerArm_rw,RightLowerArm_rx,RightLowerArm_ry,RightLowerArm_rz,RightHand_rw,RightHand_rx,RightHand_ry,RightHand_rz,LeftUpperLeg_rw,LeftUpperLeg_rx,LeftUpperLeg_ry,LeftUpperLeg_rz,LeftLowerLeg_rw,LeftLowerLeg_rx,LeftLowerLeg_ry,LeftLowerLeg_rz,LeftFoot_rw,LeftFoot_rx,LeftFoot_ry,LeftFoot_rz,LeftToes_rw,LeftToes_rx,LeftToes_ry,LeftToes_rz,RightUpperLeg_rw,RightUpperLeg_rx,RightUpperLeg_ry,RightUpperLeg_rz,RightLowerLeg_rw,RightLowerLeg_rx,RightLowerLeg_ry,RightLowerLeg_rz,RightFoot_rw,RightFoot_rx,RightFoot_ry,RightFoot_rz,RightToes_rw,RightToes_rx,RightToes_ry,RightToes_rz
0.1386500,1.0439000,-0.6352700,0.9801388,0.0907199,0.1649098,-0.0624699,0.9992975,0.0222049,0.0301073,-0.0022477,1.0000000,0.0000000,0.0000000,0.0000000,0.9971778,0.0444908,0.0603043,-0.0045181,0.9907529,-0.0599045,-0.1162739,-0.0360650,0.9908183,-0.0610094,-0.1160266,-0.0330885,0.9918033,0.0289879,-0.1172927,0.0415722,0.7862214,-0.0849523,0.1794067,0.5851942,0.9761056,0.0644162,0.1559426,0.1369323,0.9286654,0.3450738,0.0065896,-0.1358727,0.9914103,0.0065535,0.1297656,0.0149561,0.7404318,-0.1028432,-0.1000849,-0.6566331,0.8961870,0.1569379,-0.3940881,-0.1300532,0.9647999,-0.0272005,0.0093280,0.2614084,0.9711282,0.0279668,-0.2110905,-0.1075582,0.9999998,0.0007249,-0.0000020,0.0000216,0.9731053,0.2222553,-0.0473864,0.0377278,0.9866068,-0.1589769,-0.0360497,0.0058136,0.9862811,-0.1490088,0.0689076,-0.0172545,0.9815332,0.1912093,0.0000699,0.0056350,0.9809416,-0.1433274,0.1129459,0.0667393,0.9999956,0.0029694,-0.0000064,-0.0000075
0.1386500,1.0439000,-0.6352700,0.9801388,0.0907199,0.1649098,-0.0624699,0.9992975,0.0222049,0.0301073,-0.0022477,1.0000000,0.0000000,0.0000000,0.0000000,0.9971778,0.0444908,0.0603043,-0.0045181,0.9907529,-0.0599045,-0.1162739,-0.0360650,0.9908183,-0.0610094,-0.1160266,-0.0330885,0.9918033,0.0289879,-0.1172927,0.0415722,0.7862214,-0.0849523,0.1794067,0.5851942,0.9761056,0.0644162,0.1559426,0.1369323,0.9286654,0.3450738,0.0065896,-0.1358727,0.9914103,0.0065535,0.1297656,0.0149561,0.7404318,-0.1028432,-0.1000849,-0.6566331,0.8961870,0.1569379,-0.3940881,-0.1300532,0.9647999,-0.0272005,0.0093280,0.2614084,0.9711282,0.0279668,-0.2110905,-0.1075582,0.9999998,0.0007249,-0.0000020,0.0000216,0.9731053,0.2222553,-0.0473864,0.0377278,0.9866068,-0.1589769,-0.0360497,0.0058136,0.9862811,-0.1490088,0.0689076,-0.0172545,0.9815332,0.1912093,0.0000699,0.0056350,0.9809416,-0.1433274,0.1129459,0.0667393,0.9999956,0.0029694,-0.0000064,-0.0000075
0.1407200,1.0442200,-0.6341100,0.9813421,0.0896102,0.1578304,-0.0634601,0.9993497,0.0218374,0.0285039,-0.0032998,1.0000000,0.0000000,0.0000000,0.0000000,0.9973892,0.0437422,0.0570781,-0.0066009,0.9908895,-0.0609892,-0.1155093,-0.0328000,0.9913699,-0.0602564,-0.1123063,-0.0306956,0.9909474,0.0297238,-0.1237440,0.0427459,0.7865402,-0.0822252,0.1618340,0.5902570,0.9737486,0.0805151,0.1592055,0.1413668,0.9204859,0.3578658,0.0304247,-0.1539875,0.9917841,0.0053960,0.1267101,0.0167292,0.7426342,-0.1112935,-0.1111302,-0.6509671,0.8847472,0.1593053,-0.4135782,-0.1442127,0.9602482,-0.0266952,0.0085490,0.2777367,0.9707678,0.0267586,-0.2120053,-0.1093057,0.9999997,0.0008113,0.0000027,0.0000268,0.9722210,0.2259505,-0.0404705,0.0457700,0.9869130,-0.1576735,-0.0333699,0.0053325,0.9867073,-0.1456819,0.0699736,-0.0170048,0.9820587,0.1884677,0.0000790,0.0063796,0.9803494,-0.1430428,0.1175583,0.0680727,0.9999956,0.0029584,0.0000057,-0.0000015
0.1455400,1.0445300,-0.6294100,0.9862446,0.0817604,0.1279406,-0.0653303,0.9994307,0.0204069,0.0261999,-0.0059498,1.0000000,0.0000000,0.0000000,0.0000000,0.9977143,0.0408953,0.0524572,-0.0119191,0.9928334,-0.0586314,-0.0993469,-0.0312146,0.9931789,-0.0571243,-0.0974469,-0.0289227,0.9896365,0.0318597,-0.1347116,0.0381750,0.7821636,-0.0672667,0.1153545,0.6085957,0.9740368,0.0831967,0.1620958,0.1343717,0.9017735,0.3808186,0.0862049,-0.1853388,0.9916275,0.0082316,0.1277843,0.0166877,0.7484636,-0.1339546,-0.1299750,-0.6363686,0.8701951,0.1563395,-0.4394158,-0.1588466,0.9528041,-0.0274915,-0.0227096,0.3014845,0.9729126,0.0260117,-0.1996109,-0.1136661,0.9999998,0.0007186,0.0000011,0.0000267,0.9702062,0.2353343,-0.0271524,0.0507993,0.9872139,-0.1563188,-0.0308137,0.0048789,0.9879091,-0.1324366,0.0794306,-0.0136738,0.9828237,0.1844476,0.0000733,0.0060536,0.9779064,-0.1452284,0.1347045,0.0668023,0.9999956,0.0029624,-0.0000015,-0.0000042
0.1455400,1.0445300,-0.6294100,0.9862446,0.0817604,0.1279406,-0.0653303,0.9994307,0.0204069,0.0261999,-0.0059498,1.0000000,0.0000000,0.0000000,0.0000000,0.9977143,0.0408953,0.0524572,-0.0119191,0.9928334,-0.0586314,-0.0993469,-0.0312146,0.9931789,-0.0571243,-0.0974469,-0.0289227,0.9896365,0.0318597,-0.1347116,0.0381750,0.7821636,-0.0672667,0.1153545,0.6085957,0.9740368,0.0831967,0.1620958,0.1343717,0.9017735,0.3808186,0.0862049,-0.1853388,0.9916275,0.0082316,0.1277843,0.0166877,0.7484636,-0.1339546,-0.1299750,-0.6363686,0.8701951,0.1563395,-0.4394158,-0.1588466,0.9528041,-0.0274915,-0.0227096,0.3014845,0.9729126,0.0260117,-0.1996109,-0.1136661,0.9999998,0.0007186,0.0000011,0.0000267,0.9702062,0.2353343,-0.0271524,0.0507993,0.9872139,-0.1563188,-0.0308137,0.0048789,0.9879091,-0.1324366,0.0794306,-0.0136738,0.9828237,0.1844476,0.0000733,0.0060536,0.9779064,-0.1452284,0.1347045,0.0668023,0.9999956,0.0029624,-0.0000015,-0.0000042
0.1472300,1.0446900,-0.6276000,0.9881338,0.0778703,0.1150205,-0.0655603,0.9994598,0.0199250,0.0251952,-0.0069470,1.0000000,0.0000000,0.0000000,0.0000000,0.9978316,0.0399027,0.0504562,-0.0139323,0.9935783,-0.0570939,-0.0931494,-0.0294211,0.9938762,-0.0561126,-0.0911555,-0.0274259,0.9893541,0.0325779,-0.1367158,0.0377622,0.7801057,-0.0660410,0.0953664,0.6148000,0.9748504,0.0777143,0.1622616,0.1315236,0.8991555,0.3758262,0.1005105,-0.2004290,0.9913205,0.0123429,0.1302212,0.0131850,0.7509460,-0.1420168,-0.1407423,-0.6293671,0.8712987,0.1400216,-0.4413614,-0.1625810,0.9522443,-0.0155021,-0.0439993,0.3017526,0.9745438,0.0264316,-0.1904523,-0.1152980,0.9999998,0.0007187,0.0000011,0.0000238,0.9695551,0.2378192,-0.0276486,0.0513853,0.9876450,-0.1537542,-0.0299205,0.0046622,0.9877589,-0.1258485,0.0912594,-0.0128936,0.9832512,0.1821152,0.0000674,0.0071524,0.9779143,-0.1464568,0.1345519,0.0642640,0.9999955,0.0029888,-0.0000103,0.0000014
0.1491800,1.0450300,-0.6255500,0.9903730,0.0734902,0.0974703,-0.0652702,0.9995030,0.0189465,0.0237825,-0.0083127,1.0000000,0.0000000,0.0000000,0.0000000,0.9980047,0.0379599,0.0476296,-0.0166450,0.9943610,-0.0565189,-0.0854283,-0.0274553,0.9947785,-0.0546080,-0.0825854,-0.0247687,0.9892339,0.0309568,-0.1392398,0.0327145,0.7754672,-0.0667468,0.0695944,0.6239809,0.9750246,0.0772718,0.1655021,0.1263537,0.8918830,0.3785344,0.1186804,-0.2171896,0.9917279,0.0140820,0.1271983,0.0098996,0.7531282,-0.1538954,-0.1481818,-0.6222188,0.8661692,0.1340240,-0.4518822,-0.1661052,0.9507327,-0.0144830,-0.0475254,0.3060048,0.9761232,0.0257974,-0.1808322,-0.1175491,0.9999998,0.0006831,0.0000018,0.0000285,0.9684147,0.2400155,-0.0340567,0.0583593,0.9887863,-0.1467802,-0.0272215,0.0040427,0.9878657,-0.1170502,0.1013608,-0.0121104,0.9841754,0.1770788,0.0000602,0.0064681,0.9770471,-0.1469874,0.1403570,0.0638243,0.9999955,0.0029934,0.0000005,0.0000051
0.1507100,1.0456400,-0.6239100,0.9924131,0.0683202,0.0788403,-0.0650602,0.9995177,0.0185274,0.0230622,-0.0094470,1.0000000,0.0000000,0.0000000,0.0000000,0.9980629,0.0371174,0.0462026,-0.0189225,0.9952745,-0.0547268,-0.0765215,-0.0240428,0.9954815,-0.0538725,-0.0751023,-0.0217736,0.9891271,0.0295846,-0.1405096,0.0317711,0.7726713,-0.0669856,0.0495316,0.6293160,0.9750502,0.0670325,0.1718739,0.1234629,0.8874337,0.3818980,0.1319534,-0.2218191,0.9916582,0.0165254,0.1274479,0.0098973,0.7535677,-0.1647900,-0.1558362,-0.6170050,0.8639079,0.1302614,-0.4562709,-0.1688551,0.9492810,-0.0190149,-0.0512937,0.3096338,0.9767714,0.0243473,-0.1761313,-0.1195940,0.9999998,0.0007269,0.0000042,0.0000307,0.9673288,0.2437834,-0.0338523,0.0608173,0.9896036,-0.1415040,-0.0254572,0.0036424,0.9870480,-0.1072504,0.1187643,-0.0113464,0.9852453,0.1710205,0.0000368,0.0066046,0.9769787,-0.1466531,0.1403411,0.0656498,0.9999956,0.0029711,0.0000001,-0.0000008
0.1518700,1.0465000,-0.6228200,0.9939254,0.0640797,0.0612897,-0.0651897,0.9995371,0.0178784,0.0222783,-0.0104756,1.0000000,0.0000000,0.0000000,0.0000000,0.9981413,0.0358148,0.0446195,-0.0209817,0.9959430,-0.0540337,-0.0686431,-0.0215881,0.9961629,-0.0527566,-0.0670444,-0.0195272,0.9888278,0.0276660,-0.1425197,0.0338001,0.7713702,-0.0669500,0.0366134,0.6317952,0.9760916,0.0593431,0.1723848,0.1183522,0.8857323,0.3830104,0.1405449,-0.2214238,0.9919807,0.0164427,0.1248667,0.0105957,0.7537727,-0.1747403,-0.1619586,-0.6124231,0.8651949,0.1223814,-0.4558901,-0.1691888,0.9491069,-0.0186162,-0.0547710,0.3095961,0.9777609,0.0223282,-0.1701463,-0.1205628,0.9999998,0.0007202,0.0000087,0.0000281,0.9665487,0.2466553,-0.0352191,0.0608632,0.9906480,-0.1343622,-0.0235230,0.0031816,0.9851390,-0.0979181,0.1407649,-0.0099312,0.9865113,0.1635621,0.0000300,0.0065520,0.9779320,-0.1460772,0.1339647,0.0660607,0.9999956,0.0029690,0.0000061,0.0000000
0.1530800,1.0472000,-0.6220200,0.9950235,0.0605002,0.0467002,-0.0639302,0.9995441,0.0173680,0.0219570,-0.0113021,1.0000000,0.0000000,0.0000000,0.0000000,0.9981705,0.0347780,0.0439829,-0.0226225,0.9965433,-0.0523043,-0.0612482,-0.0203578,0.9966679,-0.0512871,-0.0605969,-0.0187326,0.9889145,0.0278270,-0.1416557,0.0347478,0.7708464,-0.0674869,0.0296252,0.6327430,0.9766712,0.0542590,0.1728120,0.1153491,0.9061140,0.3326257,0.1498811,-0.2141340,0.9918106,0.0183895,0.1260804,0.0087998,0.7544007,-0.1814007,-0.1678104,-0.6081226,0.8656968,0.1207045,-0.4557239,-0.1682714,0.9482106,-0.0193518,-0.0541271,0.3123979,0.9785477,0.0205316,-0.1640544,-0.1229189,0.9999997,0.0008039,-0.0000029,0.0000357,0.9659532,0.2491983,-0.0354928,0.0597918,0.9912458,-0.1300638,-0.0225058,0.0029565,0.9825956,-0.0893101,0.1625473,-0.0103876,0.9876835,0.1563183,0.0000105,0.0067738,0.9792218,-0.1446585,0.1253200,0.0670343,0.9999956,0.0029624,0.0000062,-0.0000068
0.1540000,1.0484100,-0.6213800,0.9961360,0.0554998,0.0277099,-0.0621698,0.9995156,0.0174872,0.0223697,-0.0127462,1.0000000,0.0000000,0.0000000,0.0000000,0.9980546,0.0350372,0.0448064,-0.0255310,0.9971763,-0.0498265,-0.0524029,-0.0202629,0.9971750,-0.0500237,-0.0532765,-0.0173595,0.9888310,0.0269957,-0.1420674,0.0360741,0.7704480,-0.0681348,0.0234419,0.6334178,0.9772322,0.0507636,0.1728361,0.1121077,0.9080257,0.3256492,0.1537171,-0.2140396,0.9919291,0.0197667,0.1250676,0.0066465,0.7550075,-0.1893812,-0.1740878,-0.6031516,0.8671513,0.1194812,-0.4541400,-0.1659211,0.9455096,-0.0199363,-0.0561469,0.3200965,0.9798268,0.0184606,-0.1544341,-0.1254940,0.9999998,0.0005779,-0.0000062,0.0000204,0.9649712,0.2534034,-0.0371803,0.0568766,0.9917797,-0.1260543,-0.0218116,0.0027743,0.9787202,-0.0767715,0.1899886,-0.0108313,0.9894977,0.1443936,-0.0000277,0.0066943,0.9809899,-0.1416534,0.1144981,0.0669581,0.9999956,0.0029574,-0.0000066,0.0000008
0.1556100,1.0494900,-0.6209500,0.9968683,0.0502799,0.0088000,-0.0603999,0.9995075,0.0176090,0.0223197,-0.0132885,1.0000000,0.0000000,0.0000000,0.0000000,0.9980243,0.0352492,0.0446907,-0.0266051,0.9976455,-0.0483435,-0.0450793,-0.0182823,0.9976580,-0.0485654,-0.0449898,-0.0172045,0.9886397,0.0253752,-0.1430056,0.0386938,0.7704093,-0.0687076,0.0208639,0.6334931,0.9778599,0.0484840,0.1719095,0.1090255,0.9082472,0.3238863,0.1586937,-0.2121344,0.9920689,0.0205865,0.1238145,0.0067451,0.7556103,-0.1965251,-0.1785056,-0.5988045,0.8682992,0.1167887,-0.4534702,-0.1636513,0.9430656,-0.0203631,-0.0574341,0.3269770,0.9811277,0.0163826,-0.1436029,-0.1284458,0.9999997,0.0008045,0.0000034,0.0000360,0.9639879,0.2572036,-0.0395972,0.0548250,0.9924645,-0.1207663,-0.0205781,0.0025079,0.9751212,-0.0638030,0.2119251,-0.0124762,0.9912970,0.1314846,-0.0000503,0.0064850,0.9820045,-0.1373515,0.1097745,0.0689292,0.9999956,0.0029465,0.0000007,0.0000071
0.1556100,1.0494900,-0.6209500,0.9968683,0.0502799,0.0088000,-0.0603999,0.9995075,0.0176090,0.0223197,-0.0132885,1.0000000,0.0000000,0.0000000,0.0000000,0.9980243,0.0352492,0.0446907,-0.0266051,0.9976455,-0.0483435,-0.0450793,-0.0182823,0.9976580,-0.0485654,-0.0449898,-0.0172045,0.9886397,0.0253752,-0.1430056,0.0386938,0.7704093,-0.0687076,0.0208639,0.6334931,0.9778599,0.0484840,0.1719095,0.1090255,0.9082472,0.3238863,0.1586937,-0.2121344,0.9920689,0.0205865,0.1238145,0.0067451,0.7556103,-0.1965251,-0.1785056,-0.5988045,0.8682992,0.1167887,-0.4534702,-0.1636513,0.9430656,-0.0203631,-0.0574341,0.3269770,0.9811277,0.0163826,-0.1436029,-0.1284458,0.9999997,0.0008045,0.0000034,0.0000360,0.9639879,0.2572036,-0.0395972,0.0548250,0.9924645,-0.1207663,-0.0205781,0.0025079,0.9751212,-0.0638030,0.2119251,-0.0124762,0.9912970,0.1314846,-0.0000503,0.0064850,0.9820045,-0.1373515,0.1097745,0.0689292,0.9999956,0.0029465,0.0000007,0.0000071
0.1571500,1.0503300,-0.6206200,0.9971921,0.0461501,-0.0064700,-0.0586201,0.9995247,0.0174971,0.0214248,-0.0136076,1.0000000,0.0000000,0.0000000,0.0000000,0.9980929,0.0350259,0.0429118,-0.0272429,0.9979988,-0.0467444,-0.0385990,-0.0179855,0.9980844,-0.0466076,-0.0368191,-0.0173134,0.9882593,0.0237100,-0.1452673,0.0409731,0.7702170,-0.0705945,0.0211157,0.6335111,0.9778538,0.0383167,0.1743302,0.1092830,0.9096336,0.3262538,0.1563507,-0.2041560,0.9923258,0.0210802,0.1217094,0.0056545,0.7551181,-0.2039860,-0.1834349,-0.5954310,0.8710145,0.1136481,-0.4505424,-0.1594659,0.9409184,-0.0202274,-0.0579528,0.3330239,0.9811953,0.0138180,-0.1416441,-0.1303912,0.9999998,0.0007192,0.0000013,0.0000394,0.9636264,0.2593848,-0.0407493,0.0498326,0.9934508,-0.1126409,-0.0190521,0.0021599,0.9736418,-0.0527715,0.2213779,-0.0151234,0.9928389,0.1193096,-0.0000613,0.0060133,0.9819426,-0.1325865,0.1138724,0.0724063,0.9999958,0.0029245,0.0000030,0.0000023
0.1584800,1.0506000,-0.6204300,0.9972922,0.0440901,-0.0156500,-0.0567401,0.9995576,0.0170183,0.0201145,-0.0138052,1.0000000,0.0000000,0.0000000,0.0000000,0.9982235,0.0340881,0.0402910,-0.0276492,0.9982308,-0.0455152,-0.0337436,-0.0180301,0.9983615,-0.0447050,-0.0310871,-0.0175874,0.9877549,0.0188313,-0.1488777,0.0426732,0.7700701,-0.0731547,0.0217596,0.6333775,0.9768929,0.0268563,0.1790614,0.1135610,0.9092786,0.3372099,0.1452603,-0.1959627,0.9924837,0.0208291,0.1204563,0.0057205,0.7543504,-0.2103684,-0.1830122,-0.5943124,0.8733552,0.1131982,-0.4469338,-0.1571214,0.9381322,-0.0205073,-0.0614903,0.3401567,0.9812125,0.0115277,-0.1398692,-0.1323849,0.9999998,0.0007253,0.0000017,0.0000262,0.9631483,0.2618261,-0.0417170,0.0453007,0.9936528,-0.1108032,-0.0192905,0.0021478,0.9740987,-0.0464440,0.2205439,-0.0183056,0.9937350,0.1116210,-0.0000693,0.0056183,0.9811536,-0.1289812,0.1224771,0.0755039,0.9999958,0.0028937,0.0000115,0.0000022
0.1598700,1.0505900,-0.6204700,0.9972715,0.0427601,-0.0270400,-0.0537601,0.9995887,0.0159225,0.0188512,-0.0146184,1.0000000,0.0000000,0.0000000,0.0000000,0.9983487,0.0318788,0.0377610,-0.0292870,0.9984641,-0.0443478,-0.0272422,-0.0189898,0.9986523,-0.0422896,-0.0246254,-0.0172893,0.9874288,0.0141941,-0.1511974,0.0438452,0.7694831,-0.0800262,0.0226395,0.6332290,0.9762155,0.0262031,0.1806969,0.1168985,0.9162426,0.3311583,0.1308810,-0.1835863,0.9925927,0.0212189,0.1194738,0.0059634,0.7538971,-0.2169963,-0.1826477,-0.5926142,0.8767943,0.1105571,-0.4427491,-0.1515983,0.9352788,-0.0221795,-0.0662492,0.3469477,0.9809647,0.0077510,-0.1391358,-0.1352384,0.9999997,0.0008018,0.0000002,0.0000328,0.9634210,0.2605781,-0.0442785,0.0442550,0.9943931,-0.1041749,-0.0180701,0.0018905,0.9758853,-0.0412013,0.2130941,-0.0232666,0.9945440,0.1041982,-0.0000704,0.0049935,0.9789672,-0.1250328,0.1397647,0.0803479,0.9999959,0.0028466,-0.0000029,0.0000043
0.1612300,1.0501900,-0.6213200,0.9970946,0.0421802,-0.0369002,-0.0515903,0.9996091,0.0154238,0.0182628,-0.0145011,1.0000000,0.0000000,0.0000000,0.0000000,0.9984302,0.0309028,0.0365820,-0.0290505,0.9987330,-0.0419220,-0.0218333,-0.0172710,0.9987935,-0.0410067,-0.0206120,-0.0174653,0.9872639,0.0135101,-0.1517134,0.0459427,0.7699326,-0.0803075,0.0285754,0.6324066,0.9745311,0.0127407,0.1889074,0.1201702,0.9228278,0.3299102,0.1128342,-0.1637573,0.9926674,0.0226493,0.1184640,0.0080462,0.7527350,-0.2231936,-0.1832330,-0.5916083,0.8792537,0.1082274,-0.4402222,-0.1463017,0.9326996,-0.0200083,-0.0656147,0.3540707,0.9808685,0.0044413,-0.1380042,-0.1372301,0.9999998,0.0006860,-0.0000012,0.0000320,0.9646246,0.2548631,-0.0483108,0.0470119,0.9956620,-0.0918288,-0.0149291,0.0013757,0.9758838,-0.0403645,0.2128653,-0.0266434,0.9946350,0.1033280,-0.0000752,0.0049613,0.9775910,-0.1238674,0.1486389,0.0829407,0.9999960,0.0028246,0.0000017,0.0000005
0.1621600,1.0495800,-0.6230700,0.9966927,0.0433901,-0.0470001,-0.0501201,0.9996180,0.0148944,0.0185282,-0.0140992,1.0000000,0.0000000,0.0000000,0.0000000,0.9984662,0.0298318,0.0371208,-0.0282390,0.9988043,-0.0418876,-0.0173658,-0.0182743,0.9988268,-0.0407782,-0.0178437,-0.0190731,0.9874786,0.0120491,-0.1501080,0.0469942,0.7694702,-0.0827409,0.0387392,0.6321146,0.9745268,0.0077024,0.1895734,0.1195841,0.9232668,0.3416747,0.0949788,-0.1477020,0.9923356,0.0227994,0.1213089,0.0058578,0.7544603,-0.2258206,-0.1845640,-0.5879889,0.8806208,0.1057925,-0.4387920,-0.1441406,0.9277357,-0.0172925,-0.0671275,0.3667443,0.9806006,-0.0010845,-0.1389381,-0.1382661,0.9999998,0.0005742,0.0000067,0.0000251,0.9657107,0.2489072,-0.0506123,0.0537263,0.9966803,-0.0805354,-0.0118998,0.0009666,0.9737561,-0.0444376,0.2213791,-0.0285620,0.9941179,0.1081652,-0.0000618,0.0054831,0.9771976,-0.1257523,0.1493873,0.0833947,0.9999961,0.0028178,-0.0000020,-0.0000045
0.1630000,1.0488200,-0.6256600,0.9963936,0.0464502,-0.0519402,-0.0484202,0.9996369,0.0144786,0.0180884,-0.0137590,1.0000000,0.0000000,0.0000000,0.0000000,0.9985422,0.0289990,0.0362436,-0.0275469,0.9987477,-0.0421252,-0.0174961,-0.0205533,0.9987831,-0.0413257,-0.0165614,-0.0212206,0.9874479,0.0105653,-0.1502018,0.0476930,0.7683967,-0.0858430,0.0518836,0.6320646,0.9755591,0.0080728,0.1862177,0.1163714,0.9233576,0.3499522,0.0757616,-0.1385800,0.9926006,0.0217546,0.1193243,0.0056987,0.7552121,-0.2259515,-0.1845303,-0.5869831,0.8828959,0.1019534,-0.4362614,-0.1406281,0.9220032,-0.0197990,-0.0739334,0.3795418,0.9809388,-0.0065538,-0.1354883,-0.1391369,0.9999997,0.0008140,-0.0000048,0.0000381,0.9667013,0.2438725,-0.0545000,0.0551775,0.9971370,-0.0748207,-0.0109172,0.0008175,0.9728256,-0.0522301,0.2234486,-0.0308740,0.9932764,0.1156087,-0.0000598,0.0060567,0.9765491,-0.1278839,0.1516037,0.0837492,0.9999961,0.0028159,0.0000038,-0.0000003
0.1629800,1.0483600,-0.6276000,0.9962136,0.0478902,-0.0545202,-0.0478802,0.9996290,0.0146973,0.0184622,-0.0136038,1.0000000,0.0000000,0.0000000,0.0000000,0.9985105,0.0294335,0.0369936,-0.0272386,0.9987562,-0.0415376,-0.0163325,-0.0222238,0.9987192,-0.0419425,-0.0170878,-0.0225547,0.9878473,0.0101664,-0.1474463,0.0481037,0.7672762,-0.0863950,0.0626943,0.6323707,0.9770514,0.0088350,0.1803447,0.1129964,0.9252987,0.3493549,0.0621833,-0.1338160,0.9924979,0.0214854,0.1201477,0.0071267,0.7537729,-0.2252692,-0.1867027,-0.5884067,0.8864830,0.1020107,-0.4310094,-0.1340622,0.9179804,-0.0186534,-0.0814431,0.3877257,0.9812679,-0.0092342,-0.1329256,-0.1391362,0.9999998,0.0006863,-0.0000024,0.0000246,0.9671156,0.2417096,-0.0560757,0.0558519,0.9972067,-0.0738703,-0.0110122,0.0008102,0.9725727,-0.0582005,0.2230379,-0.0311324,0.9924295,0.1226593,-0.0000571,0.0062013,0.9759157,-0.1295641,0.1542334,0.0837484,0.9999961,0.0028158,0.0000031,-0.0000022
0.1629800,1.0483600,-0.6276000,0.9962136,0.0478902,-0.0545202,-0.0478802,0.9996290,0.0146973,0.0184622,-0.0136038,1.0000000,0.0000000,0.0000000,0.0000000,0.9985105,0.0294335,0.0369936,-0.0272386,0.9987562,-0.0415376,-0.0163325,-0.0222238,0.9987192,-0.0419425,-0.0170878,-0.0225547,0.9878473,0.0101664,-0.1474463,0.0481037,0.7672762,-0.0863950,0.0626943,0.6323707,0.9770514,0.0088350,0.1803447,0.1129964,0.9252987,0.3493549,0.0621833,-0.1338160,0.9924979,0.0214854,0.1201477,0.0071267,0.7537729,-0.2252692,-0.1867027,-0.5884067,0.8864830,0.1020107,-0.4310094,-0.1340622,0.9179804,-0.0186534,-0.0814431,0.3877257,0.9812679,-0.0092342,-0.1329256,-0.1391362,0.9999998,0.0006863,-0.0000024,0.0000246,0.9671156,0.2417096,-0.0560757,0.0558519,0.9972067,-0.0738703,-0.0110122,0.0008102,0.9725727,-0.0582005,0.2230379,-0.0311324,0.9924295,0.1226593,-0.0000571,0.0062013,0.9759157,-0.1295641,0.1542334,0.0837484,0.9999961,0.0028158,0.0000031,-0.0000022
0.1624100,1.0478900,-0.6298900,0.9961280,0.0498299,-0.0532099,-0.0491399,0.9996346,0.0148543,0.0187345,-0.0126104,1.0000000,0.0000000,0.0000000,0.0000000,0.9985331,0.0297589,0.0375240,-0.0252584,0.9987093,-0.0416062,-0.0181343,-0.0228003,0.9986418,-0.0418527,-0.0186589,-0.0247953,0.9881629,0.0052723,-0.1454361,0.0485255,0.7650815,-0.0811045,0.0755981,0.6343164,0.9788055,0.0060312,0.1748960,0.1063707,0.9288595,0.3448789,0.0440244,-0.1278297,0.9925482,0.0204455,0.1195832,0.0114000,0.7508720,-0.2222553,-0.1868056,-0.5932096,0.8919653,0.1116474,-0.4212462,-0.1203515,0.9117900,-0.0115088,-0.0984750,0.3985088,0.9809499,-0.0112313,-0.1374025,-0.1368642,0.9999998,0.0007309,0.0000003,0.0000302,0.9682092,0.2368472,-0.0557184,0.0580508,0.9976414,-0.0679664,-0.0095834,0.0006547,0.9731894,-0.0668581,0.2180771,-0.0295760,0.9911340,0.1326767,-0.0000401,0.0070844,0.9751033,-0.1319263,0.1575316,0.0833840,0.9999961,0.0028068,-0.0000024,0.0000002
